Experience_Score
8.865709750372515e+18
8.865709750369544e+18
8.865709750350736e+18
8.865709750349323e+18
1.0190486039051187e+17
8.254280789781146e+18
8.35618561653473e+18
1.019048603749558e+17
8.25428078976064e+18
1.0190486035939973e+17
8.865709750314533e+18
8.356185616511112e+18
2.0380968711142726e+17
8.865709750303784e+18
8.865709750294875e+18
1.0190486032828467e+17
8.865709750284975e+18
8.865709750284409e+18
1.0190486032121478e+17
8.865709750274087e+18
8.865709750270551e+18
8.865709750269277e+18
1.0190486030000222e+17
8.865709750261075e+18
1.0190486029151605e+17
2.0380968704920298e+17
2.0380968704495987e+17
2.0380968703789e+17
2.038096870364737e+17
2.0380968703364688e+17
8.356185616440826e+18
2.038096870294038e+17
8.86570975023972e+18
8.865709750232933e+18
8.356185616430786e+18
8.356185616430644e+18
8.865709750232225e+18
1.0190486026040389e+17
8.356185616428947e+18
8.356185616428099e+18
8.865709750228407e+18
1.0190486025333398e+17
8.254280789660089e+18
8.356185616418622e+18
8.356185616418199e+18
2.0380968700111843e+17
2.0380968700111843e+17
2.0380968699970506e+17
2.0380968699829165e+17
2.0380968699404854e+17
2.0380968699404854e+17
2.0380968699121885e+17
8.254280789645522e+18
8.865709750207618e+18
2.0380968698980544e+17
2.0380968698980544e+17
2.0380968698839203e+17
2.0380968698556234e+17
1.0190486022504862e+17
8.356185616400521e+18
8.356185616400239e+18
2.0380968698414896e+17
8.356185616398541e+18
2.0380968698131926e+17
2.0380968697990586e+17
2.0380968697849245e+17
2.0380968697707616e+17
2.0380968701243142e+17
2.0380968697566275e+17
8.865709750193053e+18
2.0380968697141968e+17
8.86570975018683e+18
2.0380968696576317e+17
8.254280789621905e+18
1.0190486019817957e+17
2.038096869572799e+17
2.038096869516205e+17
1.0190486019110678e+17
2.03809686945964e+17
8.865709750164202e+18
1.019048601783804e+17
8.865709750163918e+18
8.356185616359227e+18
8.356185616359227e+18
8.254280789598148e+18
2.0380968693323763e+17
1.019048601727239e+17
2.0380968693182134e+17
2.0380968692616483e+17
8.356185616348337e+18
8.356185616347488e+18
8.865709750147656e+18
8.356185616339569e+18
2.0380968691060877e+17
2.0380968690919536e+17
2.038096869049523e+17
8.356185616326558e+18
2.038096868893962e+17
8.356185616318073e+18
2.038096868823263e+17
8.356185616315667e+18
2.0380968687808323e+17
2.0380968687525354e+17
8.356185616309729e+18
8.254280789548225e+18
2.0380968686959702e+17
8.356185616305628e+18
8.356185616303505e+18
2.0380968686535395e+17
8.865709750103956e+18
2.0380968686111085e+17
8.865709750099006e+18
8.35618561629686e+18
8.356185616294597e+18
2.0380968685404093e+17
8.35618561629191e+18
8.356185616290072e+18
2.0380968684838445e+17
8.356185616288232e+18
2.0380968684697104e+17
8.356185616283282e+18
8.35618561628201e+18
2.0380968683989827e+17
8.356185616279464e+18
8.3561856162789e+18
2.0380968683565517e+17
2.0380968683424176e+17
8.356185616275929e+18
8.356185616274374e+18
8.356185616273242e+18
8.356185616273242e+18
8.356185616272958e+18
2.0380968682434218e+17
2.038096868229288e+17
8.356185616268433e+18
1.0190486006099877e+17
8.356185616264756e+18
8.356185616263343e+18
2.03809686815856e+17
1.0190486005251549e+17
8.356185616258533e+18
2.038096868087861e+17
2.038096868087861e+17
8.356185616255141e+18
2.03809686804543e+17
2.03809686804543e+17
2.0380968680312963e+17
8.35618561625217e+18
2.0380968680171622e+17
8.356185616251887e+18
8.25428078949109e+18
8.356185616249483e+18
2.0380968679888653e+17
2.0380968679464342e+17
8.356185616245523e+18
8.3561856162451e+18
2.0380968679181664e+17
2.0380968679181664e+17
2.0380968679181664e+17
2.0380968679040035e+17
2.0380968678898694e+17
2.0380968678616016e+17
1.0190486002564352e+17
8.86570975003862e+18
8.356185616231665e+18
8.356185616231381e+18
8.254280789467897e+18
8.35618561622728e+18
8.35618561622714e+18
2.0380968676918778e+17
8.254280789465492e+18
2.03809686766361e+17
2.0380968676494467e+17
8.35618561622233e+18
1.0190486000301755e+17
2.038096867621179e+17
2.038096867592882e+17
2.038096867592882e+17
2.038096867550451e+17
8.356185616214975e+18
2.038096867536317e+17
8.865709750015285e+18
8.356185616212996e+18
1.0190485999028827e+17
8.356185616211159e+18
2.0380968674656182e+17
8.35618561620833e+18
2.0380968674373213e+17
8.356185616206632e+18
8.356185616204512e+18
2.0380968674090243e+17
8.356185616203804e+18
2.0380968673948902e+17
1.019048599789753e+17
8.356185616203097e+18
8.254280789442724e+18
2.0380968673807562e+17
2.0380968673100573e+17
8.356185616196025e+18
8.356185616192773e+18
2.0380968671544675e+17
2.0380968671544675e+17
1.0190485994927653e+17
1.0190485994927653e+17
8.356185616179903e+18
8.356185616177923e+18
8.356185616176226e+18
1.0190485994362005e+17
8.356185616175237e+18
33202298631.437954
8.356185616173822e+18
2.0380968669989066e+17
1.0190485993937694e+17
8.356185616170852e+18
2.0380968669565046e+17
8.356185616169157e+18
2.0380968669423418e+17
2.0380968669282077e+17
8.356185616167741e+18
8.356185616167318e+18
1.0190485992806395e+17
8.356185616162226e+18
8.356185616160812e+18
2.0380968668292118e+17
8.356185616155014e+18
1.0190485991533469e+17
8.356185616153174e+18
2.038096866730216e+17
8.356185616152326e+18
8.254280789389833e+18
2.038096866701919e+17
8.356185616149358e+18
8.356185616145821e+18
2.0380968666453542e+17
8.865709749947403e+18
2.0380968666029232e+17
2.0380968665887894e+17
8.356185616141296e+18
8.356185616141155e+18
8.356185616139598e+18
2.0380968665605213e+17
8.356185616137618e+18
1.0190485989129533e+17
8.356185616135639e+18
8.356185616134084e+18
2.0380968664615254e+17
1.0190485988563594e+17
8.356185616131113e+18
2.0380968664473626e+17
8.3561856161297e+18
8.254280789369327e+18
2.0380968664190947e+17
8.254280789368195e+18
2.0380968664190947e+17
2.0380968663625296e+17
8.356185616123053e+18
8.356185616121921e+18
2.038096866320099e+17
1.0190485986866645e+17
8.356185616118952e+18
2.0380968662352368e+17
8.86570974991629e+18
2.038096866192806e+17
2.038096866192806e+17
2.038096866178672e+17
1.0190485985735346e+17
1.0190485985735346e+17
1.0190485985735347e+17
2.038096866164538e+17
2.038096866164538e+17
2.038096866164538e+17
1.0190485985594006e+17
8.356185616108628e+18
2.038096866136241e+17
1.0190485985311037e+17
2.0380968661221072e+17
2.0380968661221072e+17
2.0380968661221072e+17
8.356185616105516e+18
2.038096866107973e+17
2.0380968660938102e+17
1.0190485984886728e+17
2.0380968660938102e+17
8.356185616103961e+18
2.038096866079676e+17
8.356185616098444e+18
8.35618561609802e+18
8.865709749899743e+18
8.254280789333687e+18
2.0380968659524125e+17
1.0190485983472459e+17
2.0380968659382493e+17
2.0380968659382493e+17
2.0380968659241155e+17
8.356185616091091e+18
2.0380968659099814e+17
2.0380968659099814e+17
1.019048598290681e+17
2.0380968658958186e+17
1.019048598276547e+17
8.356185616088546e+18
1.0190485982482501e+17
1.0190485982341162e+17
2.0380968658392534e+17
8.356185616085576e+18
2.0380968658251197e+17
8.356185616080343e+18
2.0380968657402576e+17
8.356185616078505e+18
2.0380968657119894e+17
8.356185616076526e+18
2.0380968656695587e+17
2.0380968656695587e+17
8.356185616068181e+18
8.35618561606521e+18
2.038096865542266e+17
2.038096865528132e+17
8.356185616064222e+18
8.254280789300172e+18
8.356185616058423e+18
33051975406.281815
8.356185616056868e+18
8.356185616056019e+18
8.356185616055171e+18
2.038096865400868e+17
2.038096865386705e+17
2.0380967972781942e+17
8.356185616049655e+18
2.038096865316006e+17
2.038096865301872e+17
8.356185616047533e+18
2.038096865287709e+17
8.356185616045271e+18
2.0380968652452784e+17
8.356185616040604e+18
8.356185616037633e+18
2.0380968650755837e+17
2.0380968650614496e+17
2.0380968650614496e+17
2.0380968650473155e+17
2.0380968650190186e+17
8.356185616026886e+18
8.254280789266089e+18
2.0380968649624538e+17
8.356185616024199e+18
2.0380968649624538e+17
2.0380968649483197e+17
8.356185616020381e+18
8.356185616020239e+18
2.038096864877592e+17
8.356185616018119e+18
8.356185616017694e+18
8.865709749819842e+18
8.35618561601133e+18
8.356185616008501e+18
2.0380968647078973e+17
2.038096864693734e+17
1.019048596961333e+17
8.865709749798203e+18
2.0380968645240394e+17
8.356185615992097e+18
8.35618561599153e+18
2.0380968644391776e+17
2.0380968643967754e+17
2.0380968643826125e+17
8.356185615983046e+18
2.0380968643401814e+17
2.0380968205844195e+17
8.356185615970036e+18
8.356185615968903e+18
2.038096864128056e+17
8.356185615964661e+18
2.038096864043223e+17
2.0380968640290602e+17
2.038096863958361e+17
8.356185615953204e+18
8.356185615948963e+18
8.254280789187317e+18
2.0380968638452314e+17
2.0380968638028003e+17
2.0380968637320726e+17
8.356185615935103e+18
2.0380968636613738e+17
8.86570974973513e+18
2.0380968636189427e+17
2.0380968636189427e+17
2.0380968636189427e+17
2.0380968636048086e+17
1.0190485959855085e+17
2.038096863534081e+17
1.0190485959289434e+17
2.0380968634775158e+17
8.865709749723108e+18
2.038096863463382e+17
8.254280789155214e+18
8.356185615914881e+18
2.0380968633643862e+17
2.038096863350252e+17
2.038096863350252e+17
2.038096863336118e+17
2.0380968632512563e+17
8.35618561590583e+18
8.356185615904133e+18
1.019048595504692e+17
2.0380968630956954e+17
2.0380968630391306e+17
2.0380968630391306e+17
8.356185615889142e+18
2.0380968628411386e+17
1.0190485952359725e+17
2.0380968627562768e+17
1.0190485951511395e+17
1.0190485951087086e+17
8.356185615869342e+18
2.038096862671415e+17
2.0380968625724192e+17
2.038096862544151e+17
2.038096862544151e+17
1.0190485949390139e+17
8.254280789090585e+18
8.152375962328232e+18
8.254280789086201e+18
8.356185615846008e+18
1.0190485947127253e+17
8.254280789079129e+18
8.254280789078847e+18
8.356185615832856e+18
1.0190485945571645e+17
2.03809686196431e+17
8.3561856158173e+18
8.356185615812774e+18
8.254280789042784e+18
2.0380968617380506e+17
1.01904859411875e+17
1.0190485940763192e+17
1.0190485939066245e+17
8.25428078902355e+18
1.0190485938217626e+17
8.254280789019733e+18
8.356185615776853e+18
8.254280789016056e+18
8.254280789015208e+18
2.038096861356201e+17
2.038096861356201e+17
1.0190485937510637e+17
8.254280789013793e+18
1.0190485936379338e+17
8.254280789003894e+18
1.019048593524775e+17
1.019048593496507e+17
1.019048593439942e+17
8.254280788987913e+18
1.0190485933550802e+17
1.0190485932560843e+17
8.254280788974761e+18
8.254280788974337e+18
2.038096860762226e+17
1.0190485931005237e+17
8.254280788955245e+18
1.019048592874264e+17
8.254280788953547e+18
2.0380968604652384e+17
1.019048592860101e+17
8.254280788952416e+18
1.019048592860101e+17
1.019048592845967e+17
1.019048592831833e+17
1.019048592746971e+17
8.254280788939688e+18
2.0380968602106816e+17
1.0190485925631134e+17
1.0190485925631136e+17
8.254280788930919e+18
8.25428078892993e+18
8.254280788927951e+18
8.356185615681253e+18
8.254280788920738e+18
1.0190485923934186e+17
2.0380968692192176e+17
1.0190485923368536e+17
1.0190485922802888e+17
1.019048592237858e+17
1.0190485922237238e+17
1.0190485922237238e+17
1.0190485922237238e+17
1.019048592152996e+17
8.254280788900656e+18
1.019048592124728e+17
8.254280788899525e+18
8.356185616285545e+18
8.865709749459924e+18
2.0380968596733005e+17
8.865709749457943e+18
8.254280788895425e+18
1.0190485920540003e+17
2.0380968595884384e+17
8.254280788889626e+18
1.0190485919550043e+17
1.0190485919408702e+17
8.254280788886655e+18
2.0380968687384013e+17
8.254280788880008e+18
1.0190485918418744e+17
2.038096859447012e+17
1.0190485918418744e+17
8.254280788873503e+18
1.0190485917287448e+17
1.0190485917004477e+17
8.254280788867846e+18
1.0190485916014518e+17
8.254280788855968e+18
1.0190485914883221e+17
1.019048591488322e+17
8.25428078885427e+18
1.019048591474188e+17
1.019048591460025e+17
1.0190485914176232e+17
2.0380968589520326e+17
1.0190485913468952e+17
1.0190485913186272e+17
1.0190485912903304e+17
1.0190485912761962e+17
8.254280788838997e+18
2.0380968588813338e+17
1.0190485912196314e+17
8.254280788830227e+18
1.0190485911489035e+17
8.254280788827824e+18
8.254280788825845e+18
1.0190485910923386e+17
8.356185615584945e+18
8.254280788824289e+18
1.0190485910640706e+17
2.0380968586550448e+17
1.0190485910499077e+17
1.0190485910357736e+17
8.356185615582115e+18
8.356185615580984e+18
8.254280788820612e+18
1.0190485909933427e+17
8.254280788816651e+18
1.0190485909509117e+17
2.038096858527781e+17
8.865709748981778e+18
1.0190485909226438e+17
2.038096858513647e+17
8.254280788809864e+18
8.254280788808025e+18
1.0190485908377819e+17
8.254280788804631e+18
1.01904859075292e+17
8.254280788801662e+18
2.0380968583439232e+17
2.0380968583156554e+17
1.019048590724652e+17
8.254280788798125e+18
8.356185615558074e+18
8.254280788797561e+18
8.356185615556377e+18
8.254280788795439e+18
1.0190485906114931e+17
8.254280788791478e+18
2.0380968582024966e+17
1.0190485905973592e+17
8.35618561554959e+18
1.0190485905407944e+17
1.0190485905125264e+17
1.0190485904983634e+17
1.0190485904842294e+17
8.356185615542234e+18
8.254280788781014e+18
8.254280788781014e+18
2.038096858061099e+17
1.0190485904417986e+17
8.254280788777477e+18
1.0190485903852336e+17
8.254280788776347e+18
1.0190485903710995e+17
8.254280788775357e+18
1.0190485903710995e+17
1.0190485903569366e+17
8.254280788772669e+18
1.0190485903003717e+17
1.0190485903003717e+17
2.038096857905538e+17
8.254280788769135e+18
1.0190485902438067e+17
8.356185615526538e+18
1.0190485902296728e+17
1.0190485901448109e+17
1.0190485901448109e+17
8.254280788759376e+18
8.25428078875782e+18
2.0380968577216803e+17
8.254280788757256e+18
1.019048590074112e+17
1.0190485900599781e+17
2.0380968576509523e+17
1.0190485900316811e+17
1.0190485899892502e+17
1.0190485899751163e+17
1.0190485899751162e+17
8.254280788746931e+18
8.254280788745093e+18
2.038096857467124e+17
1.0190485898619862e+17
1.0190485898478234e+17
2.0380968574529606e+17
1.0190485898478234e+17
2.0380968574246928e+17
1.0190485898195554e+17
2.0380968574246928e+17
1.0190485897346934e+17
1.0190485897346936e+17
1.0190485897063966e+17
8.35618561549005e+18
1.0190485896922626e+17
1.0190485896922626e+17
8.356185615487222e+18
8.254280788726708e+18
8.254280788726425e+18
8.356185615486373e+18
1.0190485896356976e+17
8.254280788722747e+18
2.038096857198404e+17
2.038096857198404e+17
1.0190485895932669e+17
1.0190485895225677e+17
8.356185615476333e+18
8.254280788715818e+18
1.019048589466003e+17
8.25428078870804e+18
1.019048589367007e+17
8.254280788705494e+18
1.01904858933871e+17
8.254280788703515e+18
2.0380968568872826e+17
1.0190485892397142e+17
2.0380968568448515e+17
8.254280788697716e+18
8.254280788696303e+18
8.356185615455402e+18
8.254280788694746e+18
2.0380968567741526e+17
1.0190485891690154e+17
8.254280788691778e+18
8.254280788687958e+18
2.0380968566610227e+17
8.356185615445928e+18
8.254280788685555e+18
1.0190485890417226e+17
8.86570974924666e+18
1.0190485890134546e+17
1.0190485890134546e+17
2.0380968129052608e+17
1.0190485889851578e+17
1.0190485889427267e+17
8.254280788677917e+18
8.254280788674382e+18
1.0190485888720278e+17
2.0380968564488973e+17
8.356185615432352e+18
8.254280788671978e+18
8.356185615432067e+18
1.0190485888437309e+17
8.254280788670138e+18
1.0190485888013e+17
8.254280788668159e+18
1.0190485887871659e+17
1.019048588758898e+17
1.019048588730601e+17
8.356185615422028e+18
8.356185615420754e+18
8.254280788656987e+18
1.0190485886174712e+17
1.0190485886033371e+17
1.0190485885609062e+17
1.0190485885043414e+17
8.254280788643694e+18
8.254280788638885e+18
8.25428078863832e+18
8.865709749200556e+18
1.0190485883204835e+17
1.0190485883204835e+17
2.038096855897353e+17
1.0190485882921867e+17
8.254280788633228e+18
8.254280788632379e+18
2.038096855869056e+17
8.356185615392045e+18
8.25428078863153e+18
1.0190485882356218e+17
1.0190485882214877e+17
2.038096855826625e+17
8.356185615385823e+18
8.254280788625309e+18
8.254280788621774e+18
1.0190485881224918e+17
8.356185615381581e+18
8.254280788620925e+18
8.254280788619934e+18
1.0190485880659269e+17
1.0190485880659269e+17
1.01904858803763e+17
8.254280788614419e+18
1.019048587995199e+17
8.254280788610884e+18
2.0380968555579344e+17
1.0190485879386341e+17
8.35618561536871e+18
8.356185615367862e+18
8.254280788607349e+18
8.2542807886065e+18
8.254280788605651e+18
8.356185615365034e+18
8.254280788601267e+18
8.254280788599145e+18
1.0190485877689394e+17
8.356185615355559e+18
8.254280788595186e+18
8.865709751698766e+18
8.356185615350893e+18
1.0190485876275126e+17
8.254280788585712e+18
1.0190485876133786e+17
8.254280788581893e+18
8.254280788581751e+18
8.254280788580902e+18
8.356185615338163e+18
1.0190485874860858e+17
8.254280788576237e+18
1.019048587471952e+17
1.019048587457818e+17
1.019048587429521e+17
8.254280788569023e+18
8.254280788568316e+18
2.0380968549498253e+17
1.019048587316391e+17
8.254280788564215e+18
8.254280788564073e+18
1.019048587288094e+17
1.01904858727396e+17
8.254280788559547e+18
2.0380968548508294e+17
1.0190485872315291e+17
8.254280788556013e+18
1.0190485871749643e+17
1.0190485871749643e+17
1.0190485871042654e+17
8.865709749105239e+18
8.865709749105239e+18
1.0190485870052696e+17
1.0190485870052694e+17
1.0190485869769726e+17
8.254280788538476e+18
8.254280788538476e+18
1.0190485869487045e+17
8.254280788536072e+18
8.356185615293475e+18
8.254280788533102e+18
8.254280788530697e+18
1.0190485868355458e+17
8.865709749090814e+18
8.254280788528294e+18
1.0190485868214118e+17
1.0190485868214118e+17
2.038096854412415e+17
1.0190485868072778e+17
1.0190485868072778e+17
8.865709749088835e+18
1.0190485868072778e+17
1.0190485867931438e+17
8.254280788524474e+18
8.25428078852391e+18
8.25428078852292e+18
2.0380968543417162e+17
1.0190485867365499e+17
1.019048586722416e+17
8.254280788520658e+18
8.865709749082894e+18
8.254280788517405e+18
1.0190485866658509e+17
1.019048586665851e+17
1.019048586651717e+17
1.019048586637554e+17
1.019048586637554e+17
8.356185616262777e+18
8.254280788512455e+18
8.254280788512031e+18
1.0190485865951522e+17
2.0380968541295616e+17
8.356185615265331e+18
1.0190485865102902e+17
1.0190485864254283e+17
8.254280788497888e+18
1.0190485864112944e+17
8.35618561525727e+18
8.254280788496757e+18
8.254280788493362e+18
8.254280788491665e+18
1.0190485863122986e+17
2.0380968539174358e+17
1.0190485863122986e+17
2.0380968538608707e+17
1.0190485862557336e+17
1.0190485862415995e+17
2.03809685381844e+17
1.0190485862133026e+17
8.254280788478655e+18
8.865709749038488e+18
1.0190485861001728e+17
8.865709749036648e+18
2.038096853677013e+17
8.254280788472573e+18
1.019048586015311e+17
8.254280788466492e+18
8.254280788463382e+18
1.019048585944612e+17
8.254280788461542e+18
1.019048585930449e+17
1.019048585930449e+17
2.0380968535214525e+17
1.019048585916315e+17
1.0190485858880472e+17
8.254280788457725e+18
1.0190485858738842e+17
8.254280788455179e+18
1.0190485858456162e+17
1.0190485858031853e+17
1.0190485858031853e+17
8.254280788450936e+18
8.254280788447825e+18
8.865709749009072e+18
8.356185615204804e+18
8.356185615201974e+18
8.254280788441461e+18
1.0190485856476246e+17
8.356185615199288e+18
1.0190485856334906e+17
1.0190485855627626e+17
8.356185615945851e+18
8.254280788432127e+18
1.0190485855203317e+17
2.038096853097201e+17
1.0190485854920637e+17
8.254280788428308e+18
8.254280788427885e+18
8.356185615187692e+18
2.038096852955774e+17
8.356185615177227e+18
8.356185615177227e+18
8.254280788416854e+18
8.254280788416712e+18
8.25428078841445e+18
8.254280788413459e+18
2.0380968528992093e+17
1.0190485852799091e+17
8.35618561517256e+18
8.254280788410914e+18
8.865709748972444e+18
2.0380968528567782e+17
1.019048585237507e+17
8.254280788409216e+18
8.356185615168316e+18
8.254280788407944e+18
8.356185615162518e+18
8.356185615205935e+18
1.0190485851385112e+17
8.254280788399034e+18
8.865709748958585e+18
1.0190485850536494e+17
8.254280788395075e+18
1.0190485850536494e+17
1.0190485850395154e+17
8.254280788393378e+18
2.0380968526305187e+17
1.0190485850253523e+17
8.254280788392812e+18
8.356185615152336e+18
8.254280788391822e+18
1.0190485850112184e+17
8.254280788391256e+18
8.254280788391115e+18
1.0190485849687875e+17
1.0190485849546534e+17
8.254280788384893e+18
8.254280788384609e+18
1.0190485849122226e+17
1.0190485849122227e+17
1.0190485849122226e+17
8.356185615143852e+18
8.356185615143144e+18
8.254280788382771e+18
1.0190485848697917e+17
8.25428078837867e+18
8.865709748940625e+18
8.254280788375982e+18
1.0190485847990926e+17
8.254280788375699e+18
8.254280788375134e+18
8.356185616414804e+18
1.0190485847849587e+17
8.254280788373861e+18
2.0380968523052342e+17
1.0190485847000968e+17
8.254280788366649e+18
2.038096852276966e+17
1.019048584657666e+17
8.254280788363538e+18
1.019048584643532e+17
8.254280788361275e+18
1.019048584586967e+17
8.254280788358022e+18
2.0380968521638074e+17
1.0190485845445362e+17
1.0190485845021051e+17
8.254280788352366e+18
1.0190485844596741e+17
8.254280788347698e+18
1.0190485844314062e+17
2.0380968520365437e+17
1.0190485844314062e+17
8.254280788344022e+18
8.254280788343173e+18
1.0190485843465443e+17
8.254280788338223e+18
8.254280788334546e+18
8.254280788334546e+18
1.0190485842616826e+17
1.0190485842475485e+17
1.0190485842051176e+17
1.0190485842051178e+17
2.038096851781987e+17
8.254280788327193e+18
1.0190485841626867e+17
8.254280788326062e+18
8.254280788323234e+18
8.254280788322525e+18
8.254280788319556e+18
8.356185615076534e+18
8.254280788315453e+18
1.0190485840212598e+17
8.254280788315172e+18
8.254280788313334e+18
1.0190485839929918e+17
8.25428078831192e+18
8.254280788311353e+18
8.254280788310364e+18
8.356185615070736e+18
1.019048583950561e+17
1.019048583922264e+17
8.254280788306687e+18
1.0190485838939962e+17
8.865709748866944e+18
1.019048583879862e+17
2.0380968677908736e+17
8.356185615063806e+18
2.0380968670272035e+17
2.0380968514567024e+17
8.254280788300888e+18
2.0380968514284342e+17
8.254280788299049e+18
8.254280788297212e+18
1.0190485837808662e+17
2.0380968513718694e+17
2.0380968513718694e+17
8.254280788291272e+18
8.254280788289859e+18
8.356185615049241e+18
8.254280788285898e+18
2.0380968512445766e+17
1.0190485835970085e+17
1.0190485835828744e+17
1.0190485835828744e+17
1.0190485835687115e+17
8.254280788278261e+18
1.0190485835263096e+17
1.0190485834980126e+17
8.25428078827218e+18
1.0190485834697157e+17
2.038096851032451e+17
2.038096851032451e+17
1.0190485834273138e+17
8.254280788268503e+18
8.254280788268079e+18
2.038096851004154e+17
1.0190485833990166e+17
1.0190485833990166e+17
1.0190485833990166e+17
8.254280788265816e+18
8.254280788265249e+18
1.0190485833565858e+17
8.356185615022512e+18
8.254280788261856e+18
8.254280788261856e+18
8.356185615021663e+18
2.038096850933455e+17
8.254280788259028e+18
8.356185615020533e+18
